wall_time_s,cf_timestamp_ms,state_x_m,state_y_m,state_z_m,roll_deg,pitch_deg,yaw_deg,battery_v
31.188640117645264,683968,0.4949890673160553,-0.13239936530590057,0.1042381003499031,,,,
31.188640117645264,683969,,,,-0.5318604111671448,0.7912559509277344,-0.48267418146133423,
31.298484086990356,684071,,,,,,,3.552492618560791
31.394718170166016,684168,0.4911985695362091,-0.13732321560382843,0.09904735535383224,,,,
31.394718170166016,684169,,,,-0.4867885708808899,0.0516812726855278,3.4100379943847656,
31.58210825920105,684368,0.4855939447879791,-0.13972978293895721,0.09157828986644745,,,,
31.597800731658936,684369,,,,-0.249858558177948,-0.18422245979309082,4.188178062438965,
31.786964654922485,684568,0.48287707567214966,-0.14246425032615662,0.08969242125749588,,,,
31.786964654922485,684569,,,,-0.20107987523078918,-0.2477543205022812,3.880152940750122,
31.80260467529297,684571,,,,,,,3.5577712059020996
31.997316598892212,684768,0.48340460658073425,-0.14544901251792908,0.09751466661691666,,,,
31.997316598892212,684769,,,,0.12334684282541275,-0.3412790894508362,3.5875229835510254,
