time_s,x_m,y_m,z_m,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,intervention,reason,current_clearance_m,direct_predicted_clearance_m,safe_predicted_clearance_m,adaptive_speed_mps,risk_score,avoid_active,avoid_obstacle
1.8333333333333333,-0.9539599728755276,0.08467710104090045,0.3018335611342426,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6447355746932614,0.0852981914888899,0.1636487549816075,0.34,0.0,1,O1
1.8541666666666667,-0.952401517645776,0.08401179525839236,0.30187596203943357,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.643208158823582,0.08391779059273574,0.1626326168621305,0.34,0.0,1,O1
1.875,-0.9507701095655354,0.08337274986908984,0.3019144842763768,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6416073376820798,0.08246532952726249,0.1615508154517005,0.34,0.0,1,O1
1.8958333333333333,-0.9490818556632584,0.08273774369294391,0.3019518217433473,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6399501783207059,0.0809607521064711,0.1604316228641476,0.34,0.0,1,O1
1.9166666666666667,-0.9473234989728677,0.08207728393814999,0.3019854654572222,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6382248395081703,0.07939738925323106,0.1592818784495619,0.34,0.0,1,O1
1.9375,-0.9454927255053988,0.08141113740708915,0.30201930406408595,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.63642813652471,0.07776954048209611,0.15808962448208377,0.34,0.0,1,O1
1.9583333333333333,-0.943624477884564,0.08076763037459152,0.302056250676302,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6345936009835289,0.07610531229318393,0.1568684641297892,0.34,0.0,1,O1
1.9791666666666667,-0.9417450394248509,0.08012859589016005,0.30209319694254066,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6327483436246012,0.07443373549162766,0.1556503704911202,0.34,0.0,1,O1
2.0,-0.939830356217503,0.0794707170336947,0.3021342252534794,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6308695305677355,0.07273681938596452,0.15442955228929936,0.34,0.0,1,O1
2.0208333333333335,-0.9378492841043509,0.07882231215896063,0.30217215569942857,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6289246456029068,0.07097904208387024,0.15316698084620547,0.34,0.0,1,O1
2.0416666666666665,-0.9358203514288062,0.0782216921005681,0.3022110283891364,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6269301441237539,0.06916993221464432,0.1518589728071191,0.34,0.0,1,O1
2.0625,-0.933770717900198,0.0776605875578924,0.30224703578366996,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6249134755396513,0.06733706068166348,0.15053513629867446,0.34,0.0,1,O1
2.0833333333333335,-0.9316839737637505,0.07712432755968324,0.30228262561547603,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6228589643903281,0.06546790657089013,0.14919421872340724,0.34,0.0,1,O1
2.1041666666666665,-0.9295414243841617,0.0766369097811853,0.30231771213641484,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6207465593418985,0.0635391436843398,0.14781174438137415,0.34,0.0,1,O1
2.125,-0.9273750647748856,0.07621642868427199,0.30235110439462426,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6186070847679958,0.06157677659543298,0.14640599103949822,0.34,0.0,1,O1
2.1458333333333335,-0.9252264594205731,0.0758307527993651,0.3023904570701678,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6164837318218768,0.05962741678777253,0.1450292851115433,0.34,0.0,1,O1
2.1666666666666665,-0.9230908976601816,0.07543965272280502,0.30242840862448483,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6143740443703479,0.05769598525566094,0.14370015005998824,0.34,0.0,1,O1
2.1875,-0.9209583317492771,0.07505008189006575,0.30246833156811465,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6122675989783063,0.055771390279983846,0.14240409156552222,0.34,0.0,1,O1
2.2083333333333335,-0.9188691612713629,0.07467538218045412,0.3025064123092357,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6102039393138786,0.05388857587944881,0.14116039780343845,0.34,0.0,1,O1
2.2291666666666665,-0.9168729828514481,0.07428074626573983,0.30254413908272415,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6082346138970146,0.05210283411490299,0.14002131248302177,0.34,0.0,1,O1
2.25,-0.9149706706820844,0.07382550576633921,0.3025843392509455,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6063629759595203,0.05042524048266267,0.13900299110193812,0.34,0.0,1,O1
